continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
Asia,Bahrain,2022-04-10,1472237,559431.0,3871.0,1472.0,1.0
Asia,Bahrain,2022-04-17,1472237,562759.0,3328.0,1473.0,1.0
Asia,Bahrain,2022-04-24,1472237,565830.0,3071.0,1475.0,2.0
Asia,Bahrain,2022-05-08,1472237,572082.0,3376.0,1477.0,2.0
Asia,Bahrain,2022-05-15,1472237,576997.0,4915.0,1479.0,2.0
Asia,Bahrain,2022-05-22,1472237,580797.0,3800.0,1480.0,1.0
Asia,Bahrain,2022-05-29,1472237,583984.0,3187.0,1487.0,7.0
Asia,Bahrain,2022-06-05,1472237,588070.0,4086.0,1488.0,1.0
Asia,Bahrain,2022-06-12,1472237,594621.0,6551.0,1489.0,1.0
Asia,Bahrain,2022-06-19,1472237,603848.0,9227.0,1491.0,2.0
Asia,Bahrain,2022-06-26,1472237,616588.0,12740.0,1492.0,1.0
Asia,Bahrain,2022-07-03,1472237,628743.0,12155.0,1494.0,2.0
Asia,Bahrain,2022-07-10,1472237,638475.0,9732.0,1498.0,4.0
Asia,Bahrain,2022-07-17,1472237,647935.0,9460.0,1505.0,7.0
Asia,Bahrain,2022-07-24,1472237,654873.0,6938.0,1506.0,1.0
Asia,Bahrain,2022-07-31,1472237,659224.0,4351.0,1509.0,3.0
Asia,Bahrain,2022-08-07,1472237,662406.0,3182.0,1511.0,2.0
Asia,Bahrain,2022-08-14,1472237,666373.0,3967.0,1512.0,1.0
Asia,Bahrain,2022-08-21,1472237,669392.0,3019.0,1513.0,1.0
Asia,Bahrain,2022-09-04,1472237,672245.0,1391.0,1515.0,2.0
Asia,Bahrain,2022-09-11,1472237,673693.0,1448.0,1518.0,3.0
Asia,Bahrain,2022-09-18,1472237,675741.0,2048.0,1520.0,2.0
Asia,Bahrain,2022-10-16,1472237,685269.0,2027.0,1521.0,1.0
Asia,Bahrain,2022-10-23,1472237,687353.0,2084.0,1524.0,3.0
Asia,Bahrain,2022-10-30,1472237,689480.0,2127.0,1527.0,3.0
Asia,Bahrain,2022-11-06,1472237,691509.0,2029.0,1529.0,2.0
Asia,Bahrain,2022-11-13,1472237,693261.0,1752.0,1531.0,2.0
Asia,Bahrain,2022-11-20,1472237,694740.0,1479.0,1533.0,2.0
Asia,Bahrain,2022-11-27,1472237,695766.0,1026.0,1536.0,3.0
Asia,Bangladesh,2021-01-03,171186368,516019.0,6871.0,7626.0,174.0
Asia,Bangladesh,2021-01-10,171186368,522453.0,6434.0,7781.0,155.0
Asia,Bangladesh,2021-01-17,171186368,527632.0,5179.0,7906.0,125.0
Asia,Bangladesh,2021-01-24,171186368,531799.0,4167.0,8023.0,117.0
Asia,Bangladesh,2021-01-31,171186368,535139.0,3340.0,8127.0,104.0
Asia,Bangladesh,2021-02-07,171186368,538062.0,2923.0,8205.0,78.0
Asia,Bangladesh,2021-02-14,171186368,540592.0,2530.0,8274.0,69.0
Asia,Bangladesh,2021-02-21,171186368,543351.0,2759.0,8349.0,75.0
Asia,Bangladesh,2021-02-28,171186368,546216.0,2865.0,8408.0,59.0
Asia,Bangladesh,2021-03-07,171186368,550330.0,4114.0,8462.0,54.0
Asia,Bangladesh,2021-03-14,171186368,557395.0,7065.0,8545.0,83.0
Asia,Bangladesh,2021-03-21,171186368,570878.0,13483.0,8690.0,145.0
Asia,Bangladesh,2021-03-28,171186368,595714.0,24836.0,8904.0,214.0
Asia,Bangladesh,2021-04-04,171186368,637364.0,41650.0,9266.0,362.0
Asia,Bangladesh,2021-04-11,171186368,684756.0,47392.0,9739.0,473.0
Asia,Bangladesh,2021-04-18,171186368,718950.0,34194.0,10385.0,646.0
Asia,Bangladesh,2021-04-25,171186368,745322.0,26372.0,11053.0,668.0
Asia,Bangladesh,2021-05-02,171186368,761943.0,16621.0,11579.0,526.0
Asia,Bangladesh,2021-05-09,171186368,773513.0,11570.0,11934.0,355.0
Asia,Bangladesh,2021-05-16,171186368,780159.0,6646.0,12149.0,215.0
Asia,Bangladesh,2021-05-23,171186368,789080.0,8921.0,12376.0,227.0
Asia,Bangladesh,2021-05-30,171186368,798830.0,9750.0,12583.0,207.0
Asia,Bangladesh,2021-06-06,171186368,810990.0,12160.0,12839.0,256.0
Asia,Bangladesh,2021-06-13,171186368,826922.0,15932.0,13118.0,279.0
Asia,Bangladesh,2021-06-20,171186368,851668.0,24746.0,13548.0,430.0
Asia,Bangladesh,2021-06-27,171186368,888406.0,36738.0,14172.0,624.0
Asia,Bangladesh,2021-07-04,171186368,944917.0,56511.0,15065.0,893.0
Asia,Bangladesh,2021-07-11,171186368,1021189.0,76272.0,16419.0,1354.0
Asia,Bangladesh,2021-07-18,171186368,1103989.0,82800.0,17894.0,1475.0
Asia,Bangladesh,2021-07-25,171186368,1164635.0,60646.0,19274.0,1380.0
Asia,Bangladesh,2021-08-01,171186368,1264328.0,99693.0,20916.0,1642.0
Asia,Bangladesh,2021-08-08,171186368,1353695.0,89367.0,22652.0,1736.0
Asia,Bangladesh,2021-08-15,171186368,1418902.0,65207.0,24175.0,1523.0
Asia,Bangladesh,2021-08-22,171186368,1461998.0,43096.0,25282.0,1107.0
Asia,Bangladesh,2021-08-29,171186368,1493537.0,31539.0,26015.0,733.0
Asia,Bangladesh,2021-09-05,171186368,1514456.0,20919.0,26563.0,548.0
Asia,Bangladesh,2021-09-12,171186368,1530413.0,15957.0,26931.0,368.0
Asia,Bangladesh,2021-09-19,171186368,1542683.0,12270.0,27225.0,294.0
Asia,Bangladesh,2021-09-26,171186368,1551351.0,8668.0,27414.0,189.0
Asia,Bangladesh,2021-10-03,171186368,1557964.0,6613.0,27573.0,159.0
Asia,Bangladesh,2021-10-10,171186368,1562359.0,4395.0,27688.0,115.0
Asia,Bangladesh,2021-10-17,171186368,1565488.0,3129.0,27768.0,80.0
Asia,Bangladesh,2021-10-24,171186368,1567692.0,2204.0,27823.0,55.0
Asia,Bangladesh,2021-10-31,171186368,1569539.0,1847.0,27868.0,45.0
Asia,Bangladesh,2021-11-07,171186368,1571013.0,1474.0,27895.0,27.0
Asia,Bangladesh,2021-11-14,171186368,1572501.0,1488.0,27922.0,27.0
Asia,Bangladesh,2021-11-21,171186368,1574088.0,1587.0,27953.0,31.0
Asia,Bangladesh,2021-11-28,171186368,1575784.0,1696.0,27978.0,25.0
Asia,Bangladesh,2021-12-05,171186368,1577443.0,1659.0,28001.0,23.0
Asia,Bangladesh,2021-12-12,171186368,1579325.0,1882.0,28028.0,27.0
Asia,Bangladesh,2021-12-19,171186368,1581083.0,1758.0,28048.0,20.0
Asia,Bangladesh,2021-12-26,171186368,1583253.0,2170.0,28060.0,12.0
Asia,Bangladesh,2022-01-02,171186368,1586466.0,3213.0,28077.0,17.0
Asia,Bangladesh,2022-01-09,171186368,1593700.0,7234.0,28102.0,25.0
Asia,Bangladesh,2022-01-16,171186368,1617711.0,24011.0,28144.0,42.0
Asia,Bangladesh,2022-01-23,171186368,1685136.0,67425.0,28223.0,79.0
Asia,Bangladesh,2022-01-30,171186368,1785332.0,100196.0,28363.0,140.0
Asia,Bangladesh,2022-02-06,171186368,1861532.0,76200.0,28589.0,226.0
Asia,Bangladesh,2022-02-13,171186368,1909664.0,48132.0,28819.0,230.0
Asia,Bangladesh,2022-02-20,171186368,1933291.0,23627.0,28965.0,146.0
Asia,Bangladesh,2022-02-27,171186368,1942680.0,9389.0,29033.0,68.0
Asia,Bangladesh,2022-03-06,171186368,1947266.0,4586.0,29085.0,52.0
Asia,Bangladesh,2022-03-13,171186368,1949486.0,2220.0,29111.0,26.0
Asia,Bangladesh,2022-03-20,171186368,1950609.0,1123.0,29117.0,6.0
Asia,Bangladesh,2022-03-27,171186368,1951282.0,673.0,29118.0,1.0
Asia,Bangladesh,2022-04-03,171186368,1951770.0,488.0,29122.0,4.0
Asia,Bangladesh,2022-04-10,171186368,1952065.0,295.0,29123.0,1.0
Asia,Bangladesh,2022-04-17,171186368,1952326.0,261.0,29124.0,1.0
Asia,Bangladesh,2022-04-24,171186368,1952556.0,230.0,29127.0,3.0
Asia,Bangladesh,2022-05-22,171186368,1953204.0,192.0,29128.0,1.0
Asia,Bangladesh,2022-05-29,171186368,1953407.0,203.0,29130.0,2.0
Asia,Bangladesh,2022-06-05,171186368,1953623.0,216.0,29131.0,1.0
Asia,Bangladesh,2022-06-26,171186368,1965173.0,8846.0,29140.0,9.0
Asia,Bangladesh,2022-07-03,171186368,1978689.0,13516.0,29162.0,22.0
Asia,Bangladesh,2022-07-10,171186368,1989854.0,11165.0,29200.0,38.0
Asia,Bangladesh,2022-07-17,171186368,1996340.0,6486.0,29234.0,34.0
Asia,Bangladesh,2022-07-24,171186368,2001775.0,5435.0,29266.0,32.0
Asia,Bangladesh,2022-07-31,171186368,2005257.0,3482.0,29291.0,25.0
Asia,Bangladesh,2022-08-07,171186368,2007335.0,2078.0,29304.0,13.0
Asia,Bangladesh,2022-08-14,171186368,2008870.0,1535.0,29313.0,9.0
Asia,Bangladesh,2022-08-21,171186368,2009970.0,1100.0,29315.0,2.0
Asia,Bangladesh,2022-08-28,171186368,2011317.0,1347.0,29323.0,8.0
Asia,Bangladesh,2022-09-04,171186368,2012761.0,1444.0,29328.0,5.0
Asia,Bangladesh,2022-09-11,171186368,2014887.0,2126.0,29334.0,6.0
Asia,Bangladesh,2022-09-18,171186368,2017614.0,2727.0,29339.0,5.0
Asia,Bangladesh,2022-09-25,171186368,2021690.0,4076.0,29353.0,14.0
Asia,Bangladesh,2022-10-02,171186368,2026212.0,4522.0,29369.0,16.0
Asia,Bangladesh,2022-10-09,171186368,2029723.0,3511.0,29381.0,12.0
Asia,Bangladesh,2022-10-16,171186368,2032443.0,2720.0,29401.0,20.0
Asia,Bangladesh,2022-10-23,171186368,2034141.0,1698.0,29413.0,12.0
Asia,Bangladesh,2022-10-30,171186368,2035152.0,1011.0,29423.0,10.0
Asia,Bangladesh,2022-11-06,171186368,2035828.0,676.0,29426.0,3.0
Asia,Bangladesh,2022-11-13,171186368,2036166.0,338.0,29427.0,1.0
Asia,Bangladesh,2022-11-20,171186368,2036367.0,201.0,29430.0,3.0
Asia,Bangladesh,2022-11-27,171186368,2036527.0,160.0,29431.0,1.0
Asia,Bangladesh,2022-12-04,171186368,2036637.0,110.0,29434.0,3.0
Asia,Bangladesh,2022-12-11,171186368,2036806.0,169.0,29436.0,2.0
Asia,Bangladesh,2022-12-18,171186368,2036928.0,122.0,29438.0,2.0
Asia,Bangladesh,2022-12-25,171186368,2037024.0,96.0,29439.0,1.0
Asia,Bangladesh,2023-01-01,171186368,2037142.0,118.0,29440.0,1.0
Asia,Bhutan,2021-01-10,782457,813.0,97.0,1.0,1.0
Asia,Bhutan,2021-07-18,782457,2421.0,146.0,2.0,1.0
Asia,Bhutan,2021-08-15,782457,2571.0,27.0,3.0,1.0
Asia,Bhutan,2022-01-30,782457,4685.0,1036.0,4.0,1.0
Asia,Bhutan,2022-02-13,782457,7429.0,1337.0,5.0,1.0
Asia,Bhutan,2022-02-20,782457,10078.0,2649.0,6.0,1.0
Asia,Bhutan,2022-03-06,782457,14798.0,2604.0,7.0,1.0
Asia,Bhutan,2022-03-20,782457,22004.0,4384.0,9.0,2.0
Asia,Bhutan,2022-04-03,782457,31437.0,6357.0,12.0,3.0
Asia,Bhutan,2022-04-10,782457,42222.0,10785.0,14.0,2.0
Asia,Bhutan,2022-04-17,782457,52796.0,10574.0,18.0,4.0
Asia,Bhutan,2022-04-24,782457,57771.0,4975.0,20.0,2.0
Asia,Bhutan,2022-05-01,782457,59219.0,1448.0,21.0,1.0
Asia,Brunei,2021-08-15,449002,723.0,359.0,4.0,1.0
Asia,Brunei,2021-08-22,449002,1769.0,1046.0,11.0,7.0
Asia,Brunei,2021-08-29,449002,2565.0,796.0,16.0,5.0
Asia,Brunei,2021-09-05,449002,3329.0,764.0,20.0,4.0
Asia,Brunei,2021-09-12,449002,4163.0,834.0,25.0,5.0
Asia,Brunei,2021-09-19,449002,5047.0,884.0,32.0,7.0
Asia,Brunei,2021-09-26,449002,6540.0,1493.0,38.0,6.0
Asia,Brunei,2021-10-03,449002,7716.0,1176.0,44.0,6.0
Asia,Brunei,2021-10-10,449002,8980.0,1264.0,49.0,5.0
Asia,Brunei,2021-10-17,449002,10860.0,1880.0,56.0,7.0
Asia,Brunei,2021-10-24,449002,12113.0,1253.0,57.0,1.0
Asia,Brunei,2021-10-31,449002,13130.0,1017.0,58.0,1.0
Asia,Brunei,2021-11-07,449002,13782.0,652.0,61.0,3.0
Asia,Brunei,2022-01-02,449002,15499.0,52.0,62.0,1.0
Asia,Brunei,2022-02-13,449002,22515.0,4731.0,64.0,2.0
Asia,Brunei,2022-02-20,449002,34979.0,12464.0,67.0,3.0
Asia,Brunei,2022-02-27,449002,59447.0,24468.0,73.0,6.0
Asia,Brunei,2022-03-06,449002,88849.0,29402.0,84.0,11.0
Asia,Brunei,2022-03-13,449002,112093.0,23244.0,92.0,8.0
Asia,Brunei,2022-03-20,449002,124716.0,12623.0,94.0,2.0
Asia,Brunei,2022-03-27,449002,131403.0,6687.0,100.0,6.0
Asia,Brunei,2022-04-10,449002,138530.0,2556.0,101.0,1.0
Asia,Brunei,2022-07-03,449002,163527.0,6504.0,107.0,5.0
Asia,Brunei,2022-07-10,449002,173137.0,9610.0,117.0,10.0
Asia,Brunei,2022-07-17,449002,184995.0,11858.0,121.0,4.0
Asia,Brunei,2022-07-24,449002,197415.0,12420.0,122.0,1.0
Asia,Brunei,2022-08-07,449002,215283.0,9123.0,128.0,6.0
Asia,Brunei,2022-08-28,449002,221699.0,1454.0,129.0,1.0
Asia,Brunei,2022-09-04,449002,223059.0,1360.0,130.0,1.0
Asia,Brunei,2022-09-11,449002,224610.0,1551.0,131.0,1.0
Asia,Brunei,2022-10-02,449002,229665.0,1909.0,133.0,2.0
Asia,Brunei,2022-10-09,449002,231833.0,2168.0,134.0,1.0
Asia,Brunei,2022-10-16,449002,234582.0,2749.0,135.0,1.0
Asia,Brunei,2022-10-23,449002,237656.0,3074.0,136.0,1.0
Asia,Brunei,2022-11-06,449002,244599.0,3555.0,137.0,1.0
Asia,Brunei,2022-11-20,449002,253406.0,4545.0,143.0,6.0
Asia,Brunei,2022-11-27,449002,257921.0,4515.0,144.0,1.0
Asia,Brunei,2022-12-04,449002,261440.0,3519.0,145.0,1.0
Asia,Brunei,2022-12-11,449002,264490.0,3050.0,146.0,1.0
Asia,Brunei,2022-12-18,449002,266819.0,2329.0,147.0,1.0
Asia,Brunei,2022-12-25,449002,268615.0,1796.0,148.0,1.0
Asia,Cambodia,2021-03-14,16767851,1325.0,314.0,1.0,1.0
Asia,Cambodia,2021-03-21,16767851,1753.0,428.0,3.0,2.0
Asia,Cambodia,2021-03-28,16767851,2273.0,520.0,10.0,7.0
Asia,Cambodia,2021-04-04,16767851,2752.0,479.0,19.0,9.0
Asia,Cambodia,2021-04-11,16767851,4515.0,1763.0,29.0,10.0
Asia,Cambodia,2021-04-18,16767851,7013.0,2498.0,43.0,14.0
Asia,Cambodia,2021-04-25,16767851,10555.0,3542.0,74.0,31.0
Asia,Cambodia,2021-05-02,16767851,15361.0,4806.0,106.0,32.0
Asia,Cambodia,2021-05-09,16767851,19743.0,4382.0,126.0,20.0
Asia,Cambodia,2021-05-16,16767851,22544.0,2801.0,154.0,28.0
Asia,Cambodia,2021-05-23,16767851,25761.0,3217.0,179.0,25.0
Asia,Cambodia,2021-05-30,16767851,30094.0,4333.0,214.0,35.0
Asia,Cambodia,2021-06-06,16767851,34244.0,4150.0,263.0,49.0
Asia,Cambodia,2021-06-13,16767851,38427.0,4183.0,335.0,72.0
Asia,Cambodia,2021-06-20,16767851,42711.0,4284.0,431.0,96.0
Asia,Cambodia,2021-06-27,16767851,47649.0,4938.0,540.0,109.0
Asia,Cambodia,2021-07-04,16767851,54291.0,6642.0,720.0,180.0
Asia,Cambodia,2021-07-11,16767851,60959.0,6668.0,902.0,182.0
Asia,Cambodia,2021-07-18,16767851,67181.0,6222.0,1106.0,204.0
Asia,Cambodia,2021-07-25,16767851,72923.0,5742.0,1283.0,177.0
Asia,Cambodia,2021-08-01,16767851,77914.0,4991.0,1420.0,137.0
Asia,Cambodia,2021-08-08,16767851,81891.0,3977.0,1562.0,142.0
Asia,Cambodia,2021-08-15,16767851,85448.0,3557.0,1683.0,121.0
Asia,Cambodia,2021-08-22,16767851,89231.0,3783.0,1792.0,109.0
Asia,Cambodia,2021-08-29,16767851,92208.0,2977.0,1881.0,89.0
Asia,Cambodia,2021-09-05,16767851,95300.0,3092.0,1957.0,76.0
Asia,Cambodia,2021-09-12,16767851,99504.0,4204.0,2040.0,83.0
Asia,Cambodia,2021-09-19,16767851,104094.0,4590.0,2109.0,69.0
Asia,Cambodia,2021-09-26,16767851,109087.0,4993.0,2243.0,134.0
Asia,Cambodia,2021-10-03,16767851,113256.0,4169.0,2383.0,140.0
Asia,Cambodia,2021-10-10,16767851,114810.0,1554.0,2506.0,123.0
Asia,Cambodia,2021-10-17,16767851,116665.0,1855.0,2658.0,152.0
Asia,Cambodia,2021-10-24,16767851,117772.0,1107.0,2734.0,76.0
Asia,Cambodia,2021-10-31,16767851,118522.0,750.0,2788.0,54.0
Asia,Cambodia,2021-11-07,16767851,119092.0,570.0,2829.0,41.0
Asia,Cambodia,2021-11-14,16767851,119536.0,444.0,2867.0,38.0
Asia,Cambodia,2021-11-21,16767851,119867.0,331.0,2900.0,33.0
Asia,Cambodia,2021-11-28,16767851,120087.0,220.0,2931.0,31.0
Asia,Cambodia,2021-12-05,16767851,120256.0,169.0,2960.0,29.0
Asia,Cambodia,2021-12-12,16767851,120355.0,99.0,2985.0,25.0
Asia,Cambodia,2021-12-19,16767851,120416.0,61.0,3005.0,20.0
Asia,Cambodia,2021-12-26,16767851,120449.0,33.0,3008.0,3.0
Asia,Cambodia,2022-01-02,16767851,120510.0,61.0,3013.0,5.0
Asia,Cambodia,2022-01-09,16767851,120621.0,111.0,3015.0,2.0
Asia,Cambodia,2022-02-20,16767851,126489.0,3046.0,3017.0,2.0
Asia,Cambodia,2022-02-27,16767851,129920.0,3431.0,3032.0,15.0
Asia,Cambodia,2022-03-06,16767851,132402.0,2482.0,3041.0,9.0
Asia,Cambodia,2022-03-13,16767851,134068.0,1666.0,3047.0,6.0
Asia,Cambodia,2022-03-20,16767851,134986.0,918.0,3051.0,4.0
Asia,Cambodia,2022-03-27,16767851,135461.0,475.0,3054.0,3.0
Asia,Cambodia,2022-04-10,16767851,135947.0,200.0,3055.0,1.0
Asia,Cambodia,2022-04-24,16767851,136216.0,156.0,3056.0,1.0
Asia,China,2021-01-03,1425887360,96972.0,648.0,4791.0,14.0
Asia,China,2021-01-10,1425887360,97652.0,680.0,4798.0,7.0
Asia,China,2021-01-17,1425887360,98794.0,1142.0,4804.0,6.0
Asia,China,2021-01-24,1425887360,100136.0,1342.0,4810.0,6.0
Asia,China,2021-01-31,1425887360,100974.0,838.0,4823.0,13.0
Asia,China,2021-02-07,1425887360,101316.0,342.0,4831.0,8.0
Asia,China,2021-02-14,1425887360,101536.0,220.0,4838.0,7.0
Asia,China,2021-02-21,1425887360,101700.0,164.0,4842.0,4.0
Asia,China,2021-02-28,1425887360,101920.0,220.0,4843.0,1.0
Asia,China,2021-03-07,1425887360,102101.0,181.0,4848.0,5.0
Asia,China,2021-03-14,1425887360,102363.0,262.0,4849.0,1.0
Asia,China,2021-03-28,1425887360,102698.0,159.0,4851.0,2.0
Asia,China,2021-04-11,1425887360,103113.0,205.0,4853.0,2.0
Asia,China,2021-04-18,1425887360,103315.0,202.0,4856.0,3.0
Asia,China,2021-05-02,1425887360,103667.0,183.0,4858.0,2.0
Asia,China,2021-05-23,1425887360,107187.0,2762.0,4869.0,11.0
Asia,China,2021-05-30,1425887360,111146.0,3959.0,4955.0,86.0
Asia,China,2021-06-06,1425887360,114667.0,3521.0,5106.0,151.0
Asia,China,2021-06-13,1425887360,116301.0,1634.0,5283.0,177.0
Asia,China,2021-06-20,1425887360,117548.0,1247.0,5395.0,112.0
Asia,China,2021-06-27,1425887360,118358.0,810.0,5478.0,83.0
Asia,China,2021-07-04,1425887360,118896.0,538.0,5535.0,57.0
Asia,China,2021-07-11,1425887360,119321.0,425.0,5588.0,53.0
Asia,China,2021-07-18,1425887360,119698.0,377.0,5616.0,28.0
Asia,China,2021-07-25,1425887360,120213.0,515.0,5634.0,18.0
Asia,China,2021-08-01,1425887360,120837.0,624.0,5637.0,3.0
Asia,China,2021-08-08,1425887360,121684.0,847.0,5657.0,20.0
Asia,China,2021-08-15,1425887360,122378.0,694.0,5669.0,12.0
Asia,China,2021-08-22,1425887360,122698.0,320.0,5676.0,7.0
Asia,China,2021-08-29,1425887360,122995.0,297.0,5682.0,6.0
Asia,China,2021-09-05,1425887360,123231.0,236.0,5685.0,3.0
Asia,China,2021-09-12,1425887360,123544.0,313.0,5687.0,2.0
Asia,China,2021-09-19,1425887360,124102.0,558.0,5689.0,2.0
Asia,China,2021-09-26,1425887360,124495.0,393.0,5690.0,1.0
Asia,China,2021-10-03,1425887360,124805.0,310.0,5692.0,2.0
Asia,China,2021-10-10,1425887360,125055.0,250.0,5695.0,3.0
Asia,China,2021-10-31,1425887360,126078.0,513.0,5696.0,1.0
Asia,China,2021-11-14,1425887360,127260.0,550.0,5697.0,1.0
Asia,China,2021-12-19,1425887360,129794.0,712.0,5699.0,2.0
Asia,China,2022-01-16,1425887360,136027.0,1876.0,5700.0,1.0
Asia,China,2022-02-13,1425887360,149640.0,8591.0,5706.0,6.0
Asia,China,2022-02-20,1425887360,180767.0,31127.0,5776.0,70.0
Asia,China,2022-02-27,1425887360,301154.0,120387.0,6148.0,372.0
Asia,China,2022-03-06,1425887360,603734.0,302580.0,7496.0,1348.0
Asia,China,2022-03-13,1425887360,761907.0,158173.0,9482.0,1986.0
Asia,China,2022-03-20,1425887360,846296.0,84389.0,11387.0,1905.0
Asia,China,2022-03-27,1425887360,890267.0,43971.0,12743.0,1356.0
Asia,China,2022-04-03,1425887360,922543.0,32276.0,13663.0,920.0
Asia,China,2022-04-10,1425887360,944191.0,21648.0,14262.0,599.0
Asia,China,2022-04-17,1425887360,974858.0,30667.0,14634.0,372.0
Asia,China,2022-04-24,1425887360,1017161.0,42303.0,14881.0,247.0
Asia,China,2022-05-01,1425887360,1109144.0,91983.0,15273.0,392.0
Asia,China,2022-05-08,1425887360,1336865.0,227721.0,15450.0,177.0
Asia,China,2022-05-15,1425887360,1750942.0,414077.0,15642.0,192.0
Asia,China,2022-05-22,1425887360,2304993.0,554051.0,15989.0,347.0
Asia,China,2022-05-29,1425887360,2878333.0,573340.0,16658.0,669.0
Asia,China,2022-06-05,1425887360,3392302.0,513969.0,17702.0,1044.0
Asia,China,2022-06-12,1425887360,3882284.0,489982.0,18896.0,1194.0
Asia,China,2022-06-19,1425887360,4288753.0,406469.0,19987.0,1091.0
Asia,China,2022-06-26,1425887360,4611936.0,323183.0,20969.0,982.0
Asia,China,2022-07-03,1425887360,4841957.0,230021.0,21658.0,689.0
Asia,China,2022-07-10,1425887360,5065872.0,223915.0,22367.0,709.0
Asia,China,2022-07-17,1425887360,5263427.0,197555.0,22895.0,528.0
Asia,China,2022-07-24,1425887360,5444117.0,180690.0,23353.0,458.0
Asia,China,2022-07-31,1425887360,5616120.0,172003.0,23704.0,351.0
Asia,China,2022-08-07,1425887360,5779460.0,163340.0,24034.0,330.0
Asia,China,2022-08-14,1425887360,5946156.0,166696.0,24258.0,224.0
Asia,China,2022-08-21,1425887360,6118580.0,172424.0,24499.0,241.0
Asia,China,2022-08-28,1425887360,6313044.0,194464.0,24766.0,267.0
Asia,China,2022-09-04,1425887360,6551088.0,238044.0,25058.0,292.0
Asia,China,2022-09-11,1425887360,6814376.0,263288.0,25354.0,296.0
Asia,China,2022-09-18,1425887360,7112069.0,297693.0,25712.0,358.0
Asia,China,2022-09-25,1425887360,7404545.0,292476.0,26244.0,532.0
Asia,China,2022-10-02,1425887360,7707637.0,303092.0,26609.0,365.0
Asia,China,2022-10-09,1425887360,8041467.0,333830.0,27044.0,435.0
Asia,China,2022-10-16,1425887360,8370377.0,328910.0,27471.0,427.0
Asia,China,2022-10-23,1425887360,8655725.0,285348.0,27950.0,479.0
Asia,China,2022-10-30,1425887360,8913719.0,257994.0,28460.0,510.0
Asia,China,2022-11-06,1425887360,9132821.0,219102.0,28939.0,479.0
Asia,China,2022-11-13,1425887360,9304566.0,171745.0,29370.0,431.0
Asia,China,2022-11-20,1425887360,9463379.0,158813.0,29838.0,468.0
Asia,China,2022-11-27,1425887360,9607584.0,144205.0,30192.0,354.0
Asia,China,2022-12-04,1425887360,9753725.0,146141.0,30567.0,375.0
Asia,China,2022-12-11,1425887360,10871623.0,1117898.0,31438.0,871.0
Asia,China,2022-12-18,1425887360,21970173.0,11098550.0,33146.0,1708.0
Asia,China,2022-12-25,1425887360,62445650.0,40475477.0,38995.0,5849.0
Asia,China,2023-01-01,1425887360,87090526.0,24644876.0,56888.0,17893.0
Asia,East Timor,2021-04-11,1341298,1046.0,332.0,1.0,1.0
Asia,East Timor,2021-04-18,1341298,1306.0,260.0,2.0,1.0
Asia,East Timor,2021-04-25,1341298,1897.0,591.0,3.0,1.0
Asia,East Timor,2021-05-02,1341298,2444.0,547.0,4.0,1.0
Asia,East Timor,2021-05-09,1341298,3227.0,783.0,5.0,1.0
Asia,East Timor,2021-05-16,1341298,4458.0,1231.0,10.0,5.0
Asia,East Timor,2021-05-23,1341298,5637.0,1179.0,13.0,3.0
Asia,East Timor,2021-05-30,1341298,6897.0,1260.0,16.0,3.0
Asia,East Timor,2021-06-06,1341298,7740.0,843.0,17.0,1.0
Asia,East Timor,2021-06-13,1341298,8285.0,545.0,18.0,1.0
Asia,East Timor,2021-06-20,1341298,8707.0,422.0,19.0,1.0
Asia,East Timor,2021-06-27,1341298,9035.0,328.0,21.0,2.0
Asia,East Timor,2021-07-04,1341298,9476.0,441.0,24.0,3.0
Asia,East Timor,2021-07-11,1341298,9823.0,347.0,25.0,1.0
Asia,East Timor,2021-07-18,1341298,10128.0,305.0,26.0,1.0
Asia,East Timor,2021-08-08,1341298,11529.0,563.0,27.0,1.0
Asia,East Timor,2021-08-15,1341298,12565.0,1036.0,30.0,3.0
Asia,East Timor,2021-08-22,1341298,14216.0,1651.0,48.0,18.0
Asia,East Timor,2021-08-29,1341298,16402.0,2186.0,62.0,14.0
Asia,East Timor,2021-09-05,1341298,17618.0,1216.0,80.0,18.0
Asia,East Timor,2021-09-12,1341298,18515.0,897.0,95.0,15.0
Asia,East Timor,2021-09-19,1341298,19033.0,518.0,104.0,9.0
Asia,East Timor,2021-09-26,1341298,19382.0,349.0,113.0,9.0
Asia,East Timor,2021-10-03,1341298,19582.0,200.0,118.0,5.0
Asia,East Timor,2021-10-10,1341298,19673.0,91.0,119.0,1.0
Asia,East Timor,2021-10-24,1341298,19770.0,56.0,121.0,2.0
Asia,East Timor,2021-10-31,1341298,19790.0,20.0,122.0,1.0
Asia,East Timor,2022-02-13,1341298,21631.0,1228.0,124.0,2.0
Asia,East Timor,2022-02-20,1341298,22358.0,727.0,125.0,1.0
Asia,East Timor,2022-02-27,1341298,22668.0,310.0,128.0,3.0
Asia,East Timor,2022-03-06,1341298,22759.0,91.0,129.0,1.0
Asia,East Timor,2022-03-20,1341298,22805.0,14.0,130.0,1.0
Asia,East Timor,2022-05-15,1341298,22889.0,4.0,131.0,1.0
Asia,East Timor,2022-06-12,1341298,22933.0,8.0,133.0,2.0
Asia,East Timor,2022-08-07,1341298,23039.0,35.0,134.0,1.0
Asia,East Timor,2022-08-14,1341298,23083.0,44.0,135.0,1.0
